customer_sk,full_name,city,source_system,company,company_code,recency_days,frequency,monetary_syp,r_score,f_score,m_score,rfm_code,segment
1432,Khaled Shami,As-Suwayda,MTN,MTN Syria,MTN,36,10,565000.00,3,5,4,354,Loyal
1433,Noor Sayed,Latakia,MTN,MTN Syria,MTN,13,5,193000.00,4,2,1,421,Other
1434,Khaled Masri,Daraa,MTN,MTN Syria,MTN,15,6,303000.00,4,2,2,422,Other
1435,Huda Hassan,Al-Hasakah,MTN,MTN Syria,MTN,38,9,588000.00,3,4,4,344,Loyal
1436,Maher Ali,Quneitra,MTN,MTN Syria,MTN,62,6,435000.00,2,2,3,223,Other
1437,Hussein Tarabulsi,Aleppo,MTN,MTN Syria,MTN,49,4,535000.00,2,1,3,213,Other
1438,Ahmad Sayed,Raqqa,MTN,MTN Syria,MTN,40,6,785000.00,3,2,5,325,Other
1439,Hassan Rifai,Rif Dimashq,MTN,MTN Syria,MTN,23,9,530000.00,4,4,3,443,Loyal
1440,Omar Hassan,Aleppo,MTN,MTN Syria,MTN,243,2,145000.00,1,1,1,111,Lost
1441,Mustafa Rifai,Quneitra,MTN,MTN Syria,MTN,6,11,708000.00,5,5,4,554,Champions
1442,Mohammad Ali,Latakia,MTN,MTN Syria,MTN,14,8,625000.00,4,4,4,444,Champions
1443,Ibrahim Kurdi,Latakia,MTN,MTN Syria,MTN,105,7,878000.00,1,3,5,135,At Risk
1444,Yousef Omar,Latakia,MTN,MTN Syria,MTN,28,5,450000.00,3,2,3,323,Other
1445,Reem Halabi,Aleppo,MTN,MTN Syria,MTN,242,4,133000.00,1,1,1,111,Lost
1446,Waleed Shami,Latakia,MTN,MTN Syria,MTN,8,3,225000.00,5,1,1,511,New
1447,Nizar Ahmad,Homs,MTN,MTN Syria,MTN,54,9,481000.00,2,4,3,243,At Risk
1448,Zainab Sayed,Rif Dimashq,MTN,MTN Syria,MTN,15,10,663000.00,4,5,4,454,Champions
1449,Omar Ahmad,Hama,MTN,MTN Syria,MTN,102,5,290000.00,1,2,2,122,Lost
1450,Yousef Homsi,Homs,MTN,MTN Syria,MTN,58,5,440000.00,2,2,3,223,Other
1451,Maher Khatib,Hama,MTN,MTN Syria,MTN,88,9,838000.00,1,4,5,145,At Risk
1452,Waleed Homsi,Homs,MTN,MTN Syria,MTN,42,14,1271000.00,3,5,5,355,Loyal
1453,Maher Homsi,Hama,MTN,MTN Syria,MTN,18,6,560000.00,4,2,4,424,Other
1454,Hassan Hassan,Latakia,MTN,MTN Syria,MTN,7,6,393000.00,5,2,2,522,Other
1455,Ibrahim Ahmad,Damascus,MTN,MTN Syria,MTN,110,7,430000.00,1,3,3,133,At Risk
1456,Yousef Sayed,Deir ez-Zor,MTN,MTN Syria,MTN,37,4,235000.00,3,1,1,311,Other
1457,Waleed Shami,Damascus,MTN,MTN Syria,MTN,68,6,475000.00,2,2,3,223,Other
1458,Rana Masri,Rif Dimashq,MTN,MTN Syria,MTN,46,6,158000.00,2,2,1,221,Other
1459,Reem Ahmad,Homs,MTN,MTN Syria,MTN,282,1,35000.00,1,1,1,111,Lost
1460,Bashar Khatib,Raqqa,MTN,MTN Syria,MTN,9,59,3849000.00,5,5,5,555,Champions
1461,Hussein Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,19,5,230000.00,4,2,1,421,Other
1462,Mustafa Zoubi,Daraa,MTN,MTN Syria,MTN,52,8,344000.00,2,4,2,242,At Risk
1463,Maryam Khatib,Rif Dimashq,MTN,MTN Syria,MTN,167,3,240000.00,1,1,1,111,Lost
1464,Zainab Homsi,Tartus,MTN,MTN Syria,MTN,7,9,441000.00,5,4,3,543,Loyal
1465,Khaled Homsi,As-Suwayda,MTN,MTN Syria,MTN,4,10,956000.00,5,5,5,555,Champions
1466,Zainab Zoubi,Raqqa,MTN,MTN Syria,MTN,58,9,641000.00,2,4,4,244,At Risk
1467,Ali Souri,Rif Dimashq,MTN,MTN Syria,MTN,85,3,145000.00,1,1,1,111,Lost
1468,Sami Zoubi,Aleppo,MTN,MTN Syria,MTN,75,7,443000.00,2,3,3,233,At Risk
1469,Sarah Souri,Idlib,MTN,MTN Syria,MTN,171,5,378000.00,1,2,2,122,Lost
1470,Ibrahim Khatib,Damascus,MTN,MTN Syria,MTN,3,7,365000.00,5,3,2,532,Loyal
1471,Mohammad Halabi,Idlib,MTN,MTN Syria,MTN,26,6,863000.00,3,2,5,325,Other
1472,Mohammad Ali,Idlib,MTN,MTN Syria,MTN,82,8,613000.00,1,4,4,144,At Risk
1473,Maryam Ahmad,Latakia,MTN,MTN Syria,MTN,4,5,340000.00,5,2,2,522,Other
1474,Yousef Halabi,As-Suwayda,MTN,MTN Syria,MTN,38,6,435000.00,3,2,3,323,Other
1475,Noor Masri,Hama,MTN,MTN Syria,MTN,107,3,190000.00,1,1,1,111,Lost
1476,Sarah Omar,Tartus,MTN,MTN Syria,MTN,61,8,333000.00,2,4,2,242,At Risk
1477,Mustafa Tarabulsi,Latakia,MTN,MTN Syria,MTN,36,6,685000.00,3,2,4,324,Other
1478,Bashar Rifai,Tartus,MTN,MTN Syria,MTN,188,3,58000.00,1,1,1,111,Lost
1479,Rana Sayed,Deir ez-Zor,MTN,MTN Syria,MTN,39,3,188000.00,3,1,1,311,Other
1480,Fatima Homsi,Raqqa,MTN,MTN Syria,MTN,163,7,301000.00,1,3,2,132,At Risk
1481,Ali Shami,Latakia,MTN,MTN Syria,MTN,2,13,462000.00,5,5,3,553,Loyal
1482,Rana Dimashqi,Latakia,MTN,MTN Syria,MTN,2,5,515000.00,5,2,3,523,Other
1483,Fatima Sayed,Aleppo,MTN,MTN Syria,MTN,3,9,1000000.00,5,4,5,545,Champions
1484,Mohammad Zoubi,Hama,MTN,MTN Syria,MTN,24,5,160000.00,3,2,1,321,Other
1485,Noor Homsi,As-Suwayda,MTN,MTN Syria,MTN,11,11,718000.00,4,5,4,454,Champions
1486,Layla Hassan,Raqqa,MTN,MTN Syria,MTN,40,7,603000.00,3,3,4,334,Loyal
1487,Omar Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,28,5,390000.00,3,2,2,322,Other
1488,Omar Masri,Aleppo,MTN,MTN Syria,MTN,58,7,910000.00,2,3,5,235,At Risk
1489,Omar Omar,Damascus,MTN,MTN Syria,MTN,127,4,128000.00,1,1,1,111,Lost
1490,Hussein Ali,Latakia,MTN,MTN Syria,MTN,66,4,368000.00,2,1,2,212,Other
1491,Mohammad Zoubi,Deir ez-Zor,MTN,MTN Syria,MTN,23,8,763000.00,4,4,5,445,Champions
1492,Bashar Omar,Rif Dimashq,MTN,MTN Syria,MTN,174,3,278000.00,1,1,2,112,Lost
1493,Yousef Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,27,9,866000.00,3,4,5,345,Loyal
1494,Aisha Kurdi,Tartus,MTN,MTN Syria,MTN,13,9,925000.00,4,4,5,445,Champions
1495,Yousef Sayed,Daraa,MTN,MTN Syria,MTN,44,4,126000.00,3,1,1,311,Other
1496,Aisha Shami,Raqqa,MTN,MTN Syria,MTN,10,7,693000.00,4,3,4,434,Loyal
1497,Ali Souri,Rif Dimashq,MTN,MTN Syria,MTN,54,9,483000.00,2,4,3,243,At Risk
1498,Ahmad Shami,Tartus,MTN,MTN Syria,MTN,33,6,520000.00,3,2,3,323,Other
1499,Zainab Ali,As-Suwayda,MTN,MTN Syria,MTN,5,7,475000.00,5,3,3,533,Loyal
1500,Yousef Masri,Aleppo,MTN,MTN Syria,MTN,31,9,830000.00,3,4,5,345,Loyal
1501,Waleed Omar,Raqqa,MTN,MTN Syria,MTN,26,3,81000.00,3,1,1,311,Other
1502,Reem Masri,Al-Hasakah,MTN,MTN Syria,MTN,15,5,530000.00,4,2,3,423,Other
1503,Nizar Dimashqi,Aleppo,MTN,MTN Syria,MTN,2,6,239000.00,5,2,1,521,Other
1504,Yousef Ali,Homs,MTN,MTN Syria,MTN,8,75,5041000.00,5,5,5,555,Champions
1505,Maher Souri,Idlib,MTN,MTN Syria,MTN,115,5,463000.00,1,2,3,123,Lost
1506,Sami Hassan,As-Suwayda,MTN,MTN Syria,MTN,30,9,454000.00,3,4,3,343,Loyal
1507,Nizar Halabi,Quneitra,MTN,MTN Syria,MTN,64,8,786000.00,2,4,5,245,At Risk
1508,Aisha Kurdi,Quneitra,MTN,MTN Syria,MTN,45,7,273000.00,2,3,1,231,At Risk
1509,Hassan Masri,Hama,MTN,MTN Syria,MTN,19,11,790000.00,4,5,5,455,Champions
1510,Yousef Ahmad,Aleppo,MTN,MTN Syria,MTN,13,9,643000.00,4,4,4,444,Champions
1511,Khaled Rifai,Aleppo,MTN,MTN Syria,MTN,16,6,633000.00,4,2,4,424,Other
1512,Ahmad Omar,Al-Hasakah,MTN,MTN Syria,MTN,32,7,540000.00,3,3,3,333,Loyal
1513,Nizar Kurdi,Latakia,MTN,MTN Syria,MTN,51,8,676000.00,2,4,4,244,At Risk
1514,Reem Rifai,Latakia,MTN,MTN Syria,MTN,365,1,10000.00,1,1,1,111,Lost
1515,Ali Hassan,Idlib,MTN,MTN Syria,MTN,46,5,603000.00,2,2,4,224,Other
1516,Ibrahim Omar,Quneitra,MTN,MTN Syria,MTN,7,3,356000.00,5,1,2,512,New
1517,Ahmad Masri,Tartus,MTN,MTN Syria,MTN,171,6,321000.00,1,2,2,122,Lost
1518,Sarah Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,61,4,255000.00,2,1,1,211,Other
1519,Mustafa Ali,Deir ez-Zor,MTN,MTN Syria,MTN,58,6,438000.00,2,2,3,223,Other
1520,Noor Kurdi,Latakia,MTN,MTN Syria,MTN,2,9,748000.00,5,4,4,544,Champions
1521,Maher Shami,Aleppo,MTN,MTN Syria,MTN,24,8,538000.00,3,4,3,343,Loyal
1522,Aisha Ahmad,Latakia,MTN,MTN Syria,MTN,9,9,795000.00,5,4,5,545,Champions
1523,Ibrahim Ahmad,Idlib,MTN,MTN Syria,MTN,97,4,308000.00,1,1,2,112,Lost
1524,Yousef Homsi,Daraa,MTN,MTN Syria,MTN,21,5,425000.00,4,2,3,423,Other
1525,Noor Omar,Quneitra,MTN,MTN Syria,MTN,48,7,541000.00,2,3,3,233,At Risk
1526,Khaled Zoubi,Tartus,MTN,MTN Syria,MTN,40,9,644000.00,3,4,4,344,Loyal
1527,Yousef Hassan,Daraa,MTN,MTN Syria,MTN,121,4,198000.00,1,1,1,111,Lost
1528,Reem Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,36,6,505000.00,3,2,3,323,Other
1529,Sarah Ahmad,Idlib,MTN,MTN Syria,MTN,43,8,580000.00,3,4,4,344,Loyal
1530,Maher Masri,Homs,MTN,MTN Syria,MTN,71,8,660000.00,2,4,4,244,At Risk
1531,Ibrahim Souri,Quneitra,MTN,MTN Syria,MTN,52,11,1233000.00,2,5,5,255,At Risk
1532,Mohammad Tarabulsi,Homs,MTN,MTN Syria,MTN,20,12,1108000.00,4,5,5,455,Champions
1533,Yousef Khatib,Hama,MTN,MTN Syria,MTN,2,6,168000.00,5,2,1,521,Other
1534,Waleed Souri,As-Suwayda,MTN,MTN Syria,MTN,205,5,283000.00,1,2,2,122,Lost
1535,Maher Shami,Latakia,MTN,MTN Syria,MTN,15,11,625000.00,4,5,4,454,Champions
1536,Sarah Sayed,Al-Hasakah,MTN,MTN Syria,MTN,13,5,336000.00,4,2,2,422,Other
1537,Rana Souri,Latakia,MTN,MTN Syria,MTN,127,10,765000.00,1,5,5,155,At Risk
1538,Waleed Homsi,Aleppo,MTN,MTN Syria,MTN,23,6,548000.00,4,2,3,423,Other
1539,Omar Halabi,Idlib,MTN,MTN Syria,MTN,46,5,380000.00,2,2,2,222,Other
1540,Ahmad Halabi,Damascus,MTN,MTN Syria,MTN,66,6,460000.00,2,2,3,223,Other
1541,Mustafa Zoubi,Tartus,MTN,MTN Syria,MTN,75,5,238000.00,2,2,1,221,Other
1542,Maryam Ali,Rif Dimashq,MTN,MTN Syria,MTN,16,8,321000.00,4,4,2,442,Loyal
1543,Huda Sayed,Raqqa,MTN,MTN Syria,MTN,11,10,454000.00,4,5,3,453,Loyal
1544,Mustafa Shami,Al-Hasakah,MTN,MTN Syria,MTN,33,6,237000.00,3,2,1,321,Other
1545,Mustafa Shami,As-Suwayda,MTN,MTN Syria,MTN,63,11,1158000.00,2,5,5,255,At Risk
1546,Khaled Khatib,Hama,MTN,MTN Syria,MTN,12,58,4289000.00,4,5,5,455,Champions
1547,Mustafa Omar,Latakia,MTN,MTN Syria,MTN,10,7,538000.00,4,3,3,433,Loyal
1548,Maher Shami,Damascus,MTN,MTN Syria,MTN,27,6,410000.00,3,2,2,322,Other
1549,Nizar Souri,Quneitra,MTN,MTN Syria,MTN,12,7,373000.00,4,3,2,432,Loyal
1550,Nizar Sayed,Latakia,MTN,MTN Syria,MTN,26,3,225000.00,3,1,1,311,Other
1551,Maher Rifai,Aleppo,MTN,MTN Syria,MTN,10,10,898000.00,4,5,5,455,Champions
1552,Maher Ahmad,Idlib,MTN,MTN Syria,MTN,32,3,148000.00,3,1,1,311,Other
1553,Maryam Zoubi,Damascus,MTN,MTN Syria,MTN,59,9,415000.00,2,4,3,243,At Risk
1554,Mohammad Tarabulsi,Deir ez-Zor,MTN,MTN Syria,MTN,119,5,560000.00,1,2,4,124,Lost
1555,Zainab Shami,Damascus,MTN,MTN Syria,MTN,5,5,255000.00,5,2,1,521,Other
1556,Hussein Kurdi,Rif Dimashq,MTN,MTN Syria,MTN,29,7,950000.00,3,3,5,335,Loyal
1557,Yousef Tarabulsi,Idlib,MTN,MTN Syria,MTN,121,6,875000.00,1,2,5,125,Lost
1558,Omar Khatib,Homs,MTN,MTN Syria,MTN,19,12,715000.00,4,5,4,454,Champions
1559,Layla Hassan,Daraa,MTN,MTN Syria,MTN,2,6,393000.00,5,2,2,522,Other
1560,Sarah Omar,Rif Dimashq,MTN,MTN Syria,MTN,27,10,572000.00,3,5,4,354,Loyal
1561,Layla Omar,Daraa,MTN,MTN Syria,MTN,26,5,218000.00,3,2,1,321,Other
1562,Ahmad Shami,As-Suwayda,MTN,MTN Syria,MTN,11,7,485000.00,4,3,3,433,Loyal
1563,Omar Tarabulsi,Aleppo,MTN,MTN Syria,MTN,40,9,508000.00,3,4,3,343,Loyal
1564,Fatima Ahmad,Tartus,MTN,MTN Syria,MTN,2,59,3310000.00,5,5,5,555,Champions
1565,Khaled Shami,Tartus,MTN,MTN Syria,MTN,14,10,916000.00,4,5,5,455,Champions
1566,Ali Shami,Aleppo,MTN,MTN Syria,MTN,8,8,575000.00,5,4,4,544,Champions
1567,Reem Ali,Latakia,MTN,MTN Syria,MTN,26,12,963000.00,3,5,5,355,Loyal
1568,Khaled Khatib,Aleppo,MTN,MTN Syria,MTN,40,11,1181000.00,3,5,5,355,Loyal
1569,Hussein Khatib,Damascus,MTN,MTN Syria,MTN,13,15,1039000.00,4,5,5,455,Champions
1570,Ali Masri,Tartus,MTN,MTN Syria,MTN,15,8,506000.00,4,4,3,443,Loyal
1571,Mustafa Souri,Quneitra,MTN,MTN Syria,MTN,51,9,456000.00,2,4,3,243,At Risk
1572,Bashar Hassan,Daraa,MTN,MTN Syria,MTN,28,5,250000.00,3,2,1,321,Other
1573,Hassan Shami,Aleppo,MTN,MTN Syria,MTN,33,5,410000.00,3,2,2,322,Other
1574,Sami Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,20,4,338000.00,4,1,2,412,New
1575,Bashar Souri,Rif Dimashq,MTN,MTN Syria,MTN,31,6,390000.00,3,2,2,322,Other
1576,Sami Zoubi,Latakia,MTN,MTN Syria,MTN,2,53,4172000.00,5,5,5,555,Champions
1577,Yousef Masri,Rif Dimashq,MTN,MTN Syria,MTN,17,11,882000.00,4,5,5,455,Champions
1578,Maryam Shami,Hama,MTN,MTN Syria,MTN,1,88,5190000.00,5,5,5,555,Champions
1579,Ali Souri,Damascus,MTN,MTN Syria,MTN,9,69,6060000.00,5,5,5,555,Champions
1580,Fatima Ahmad,Quneitra,MTN,MTN Syria,MTN,88,5,183000.00,1,2,1,121,Lost
1581,Ibrahim Homsi,Rif Dimashq,MTN,MTN Syria,MTN,54,7,478000.00,2,3,3,233,At Risk
1582,Omar Omar,Quneitra,MTN,MTN Syria,MTN,6,9,735000.00,5,4,4,544,Champions
1583,Yousef Omar,Raqqa,MTN,MTN Syria,MTN,57,6,343000.00,2,2,2,222,Other
1584,Ibrahim Ali,Latakia,MTN,MTN Syria,MTN,5,4,465000.00,5,1,3,513,New
1585,Sarah Dimashqi,Aleppo,MTN,MTN Syria,MTN,18,7,755000.00,4,3,5,435,Loyal
1586,Maher Zoubi,Rif Dimashq,MTN,MTN Syria,MTN,57,7,470000.00,2,3,3,233,At Risk
1587,Ali Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,96,12,1208000.00,1,5,5,155,At Risk
1588,Layla Masri,Raqqa,MTN,MTN Syria,MTN,3,70,4446000.00,5,5,5,555,Champions
1589,Ibrahim Homsi,Damascus,MTN,MTN Syria,MTN,63,5,348000.00,2,2,2,222,Other
1590,Noor Souri,Homs,MTN,MTN Syria,MTN,18,8,494000.00,4,4,3,443,Loyal
1591,Yousef Khatib,Rif Dimashq,MTN,MTN Syria,MTN,52,8,676000.00,2,4,4,244,At Risk
1592,Bashar Khatib,Homs,MTN,MTN Syria,MTN,17,4,186000.00,4,1,1,411,New
1593,Maher Homsi,Latakia,MTN,MTN Syria,MTN,12,6,238000.00,4,2,1,421,Other
1594,Nizar Omar,Rif Dimashq,MTN,MTN Syria,MTN,52,4,303000.00,2,1,2,212,Other
1595,Yousef Dimashqi,Aleppo,MTN,MTN Syria,MTN,44,5,245000.00,3,2,1,321,Other
1596,Huda Rifai,Tartus,MTN,MTN Syria,MTN,26,8,351000.00,3,4,2,342,Loyal
1597,Zainab Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,25,9,870000.00,3,4,5,345,Loyal
1598,Mohammad Khatib,Raqqa,MTN,MTN Syria,MTN,26,5,198000.00,3,2,1,321,Other
1599,Sami Zoubi,Latakia,MTN,MTN Syria,MTN,256,4,370000.00,1,1,2,112,Lost
1600,Sarah Ahmad,Homs,MTN,MTN Syria,MTN,103,6,538000.00,1,2,3,123,Lost
1601,Fatima Souri,Quneitra,MTN,MTN Syria,MTN,31,7,403000.00,3,3,2,332,Loyal
1602,Maryam Homsi,Latakia,MTN,MTN Syria,MTN,111,7,340000.00,1,3,2,132,At Risk
1603,Maher Tarabulsi,Damascus,MTN,MTN Syria,MTN,1,60,3977000.00,5,5,5,555,Champions
1604,Yousef Souri,Aleppo,MTN,MTN Syria,MTN,2,9,585000.00,5,4,4,544,Champions
1605,Maher Ali,Damascus,MTN,MTN Syria,MTN,4,9,856000.00,5,4,5,545,Champions
1606,Reem Khatib,Raqqa,MTN,MTN Syria,MTN,19,8,339000.00,4,4,2,442,Loyal
1607,Huda Khatib,Latakia,MTN,MTN Syria,MTN,51,5,188000.00,2,2,1,221,Other
1608,Rana Rifai,Aleppo,MTN,MTN Syria,MTN,18,11,696000.00,4,5,4,454,Champions
1609,Layla Rifai,Homs,MTN,MTN Syria,MTN,22,12,1236000.00,4,5,5,455,Champions
1610,Omar Souri,Quneitra,MTN,MTN Syria,MTN,76,5,129000.00,2,2,1,221,Other
1611,Mustafa Zoubi,As-Suwayda,MTN,MTN Syria,MTN,37,5,200000.00,3,2,1,321,Other
1612,Bashar Omar,Al-Hasakah,MTN,MTN Syria,MTN,35,16,1096000.00,3,5,5,355,Loyal
1613,Ahmad Tarabulsi,Rif Dimashq,MTN,MTN Syria,MTN,72,6,588000.00,2,2,4,224,Other
1614,Yousef Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,63,7,235000.00,2,3,1,231,At Risk
1615,Sami Rifai,Homs,MTN,MTN Syria,MTN,263,5,355000.00,1,2,2,122,Lost
1616,Ibrahim Rifai,Quneitra,MTN,MTN Syria,MTN,84,4,355000.00,1,1,2,112,Lost
1617,Maryam Rifai,Raqqa,MTN,MTN Syria,MTN,20,4,380000.00,4,1,2,412,New
1618,Ibrahim Rifai,Quneitra,MTN,MTN Syria,MTN,4,10,763000.00,5,5,5,555,Champions
1619,Mustafa Hassan,As-Suwayda,MTN,MTN Syria,MTN,61,8,568000.00,2,4,4,244,At Risk
1620,Maryam Zoubi,Damascus,MTN,MTN Syria,MTN,78,5,305000.00,1,2,2,122,Lost
1621,Hassan Ahmad,Daraa,MTN,MTN Syria,MTN,13,11,544000.00,4,5,3,453,Loyal
1622,Aisha Hassan,Damascus,MTN,MTN Syria,MTN,10,11,524000.00,4,5,3,453,Loyal
1623,Noor Shami,Quneitra,MTN,MTN Syria,MTN,44,12,824000.00,3,5,5,355,Loyal
1624,Ibrahim Halabi,Deir ez-Zor,MTN,MTN Syria,MTN,15,12,531000.00,4,5,3,453,Loyal
1625,Waleed Kurdi,Deir ez-Zor,MTN,MTN Syria,MTN,105,4,320000.00,1,1,2,112,Lost
1626,Omar Sayed,Daraa,MTN,MTN Syria,MTN,25,8,425000.00,3,4,3,343,Loyal
1627,Mustafa Rifai,Latakia,MTN,MTN Syria,MTN,121,6,228000.00,1,2,1,121,Lost
1628,Nizar Omar,Deir ez-Zor,MTN,MTN Syria,MTN,36,4,220000.00,3,1,1,311,Other
1629,Nizar Hassan,Quneitra,MTN,MTN Syria,MTN,8,7,633000.00,5,3,4,534,Loyal
1630,Mohammad Souri,Al-Hasakah,MTN,MTN Syria,MTN,11,9,743000.00,4,4,4,444,Champions
1631,Noor Shami,Raqqa,MTN,MTN Syria,MTN,49,6,238000.00,2,2,1,221,Other
1632,Ali Rifai,Daraa,MTN,MTN Syria,MTN,76,6,263000.00,2,2,1,221,Other
1633,Hussein Homsi,Aleppo,MTN,MTN Syria,MTN,111,5,330000.00,1,2,2,122,Lost
1634,Fatima Zoubi,Deir ez-Zor,MTN,MTN Syria,MTN,107,5,898000.00,1,2,5,125,Lost
1635,Layla Tarabulsi,Latakia,MTN,MTN Syria,MTN,13,10,668000.00,4,5,4,454,Champions
1636,Maher Ahmad,Aleppo,MTN,MTN Syria,MTN,39,8,385000.00,3,4,2,342,Loyal
1637,Yousef Halabi,Raqqa,MTN,MTN Syria,MTN,105,7,446000.00,1,3,3,133,At Risk
1638,Ali Shami,Al-Hasakah,MTN,MTN Syria,MTN,69,3,138000.00,2,1,1,211,Other
1639,Rana Homsi,Hama,MTN,MTN Syria,MTN,11,6,285000.00,4,2,2,422,Other
1640,Mohammad Souri,Latakia,MTN,MTN Syria,MTN,17,8,446000.00,4,4,3,443,Loyal
1641,Bashar Souri,Al-Hasakah,MTN,MTN Syria,MTN,6,54,3274000.00,5,5,5,555,Champions
1642,Waleed Khatib,Quneitra,MTN,MTN Syria,MTN,118,8,765000.00,1,4,5,145,At Risk
1643,Layla Khatib,Rif Dimashq,MTN,MTN Syria,MTN,7,3,320000.00,5,1,2,512,New
1644,Maryam Zoubi,Damascus,MTN,MTN Syria,MTN,196,4,605000.00,1,1,4,114,Lost
1645,Mustafa Tarabulsi,Rif Dimashq,MTN,MTN Syria,MTN,23,9,716000.00,4,4,4,444,Champions
1646,Nizar Tarabulsi,Tartus,MTN,MTN Syria,MTN,28,6,665000.00,3,2,4,324,Other
1647,Hassan Masri,As-Suwayda,MTN,MTN Syria,MTN,115,6,285000.00,1,2,2,122,Lost
1648,Sarah Tarabulsi,As-Suwayda,MTN,MTN Syria,MTN,62,10,738000.00,2,5,4,254,At Risk
1649,Ali Hassan,As-Suwayda,MTN,MTN Syria,MTN,59,6,449000.00,2,2,3,223,Other
1650,Yousef Sayed,Idlib,MTN,MTN Syria,MTN,10,10,845000.00,4,5,5,455,Champions
1651,Huda Halabi,Latakia,MTN,MTN Syria,MTN,16,9,1115000.00,4,4,5,445,Champions
1652,Noor Tarabulsi,Damascus,MTN,MTN Syria,MTN,101,7,825000.00,1,3,5,135,At Risk
1653,Nizar Sayed,Daraa,MTN,MTN Syria,MTN,48,7,535000.00,2,3,3,233,At Risk
1654,Fatima Tarabulsi,Daraa,MTN,MTN Syria,MTN,29,12,1023000.00,3,5,5,355,Loyal
1655,Huda Souri,Damascus,MTN,MTN Syria,MTN,58,7,638000.00,2,3,4,234,At Risk
1656,Aisha Shami,Deir ez-Zor,MTN,MTN Syria,MTN,29,4,313000.00,3,1,2,312,Other
1657,Omar Zoubi,Aleppo,MTN,MTN Syria,MTN,11,3,30000.00,4,1,1,411,New
1658,Waleed Omar,Daraa,MTN,MTN Syria,MTN,125,8,758000.00,1,4,5,145,At Risk
1659,Rana Halabi,Aleppo,MTN,MTN Syria,MTN,191,4,56000.00,1,1,1,111,Lost
1660,Maryam Homsi,Latakia,MTN,MTN Syria,MTN,83,3,105000.00,1,1,1,111,Lost
1661,Nizar Shami,Tartus,MTN,MTN Syria,MTN,18,6,668000.00,4,2,4,424,Other
1662,Bashar Homsi,Raqqa,MTN,MTN Syria,MTN,93,8,475000.00,1,4,3,143,At Risk
1663,Waleed Souri,Aleppo,MTN,MTN Syria,MTN,34,12,498000.00,3,5,3,353,Loyal
1664,Ahmad Masri,Quneitra,MTN,MTN Syria,MTN,4,65,4561000.00,5,5,5,555,Champions
1665,Noor Halabi,Raqqa,MTN,MTN Syria,MTN,47,9,591000.00,2,4,4,244,At Risk
1666,Omar Khatib,Aleppo,MTN,MTN Syria,MTN,7,5,203000.00,5,2,1,521,Other
1667,Rana Masri,Quneitra,MTN,MTN Syria,MTN,116,4,253000.00,1,1,1,111,Lost
1668,Rana Rifai,Al-Hasakah,MTN,MTN Syria,MTN,10,8,380000.00,4,4,2,442,Loyal
1669,Maher Ahmad,Raqqa,MTN,MTN Syria,MTN,74,5,230000.00,2,2,1,221,Other
1670,Noor Khatib,Hama,MTN,MTN Syria,MTN,57,5,420000.00,2,2,3,223,Other
1671,Maher Souri,Homs,MTN,MTN Syria,MTN,1,68,5083000.00,5,5,5,555,Champions
1672,Omar Masri,Homs,MTN,MTN Syria,MTN,53,8,673000.00,2,4,4,244,At Risk
1673,Mohammad Homsi,Daraa,MTN,MTN Syria,MTN,2,9,611000.00,5,4,4,544,Champions
1674,Omar Rifai,Aleppo,MTN,MTN Syria,MTN,9,5,285000.00,5,2,2,522,Other
1675,Omar Khatib,Quneitra,MTN,MTN Syria,MTN,185,4,186000.00,1,1,1,111,Lost
1676,Hussein Omar,Idlib,MTN,MTN Syria,MTN,30,5,380000.00,3,2,2,322,Other
1677,Maher Masri,Quneitra,MTN,MTN Syria,MTN,57,6,259000.00,2,2,1,221,Other
1678,Bashar Khatib,Homs,MTN,MTN Syria,MTN,17,8,668000.00,4,4,4,444,Champions
1679,Bashar Kurdi,Idlib,MTN,MTN Syria,MTN,33,7,334000.00,3,3,2,332,Loyal
1680,Mustafa Sayed,Raqqa,MTN,MTN Syria,MTN,23,5,200000.00,4,2,1,421,Other
1681,Bashar Hassan,Rif Dimashq,MTN,MTN Syria,MTN,15,8,353000.00,4,4,2,442,Loyal
1682,Maryam Omar,Idlib,MTN,MTN Syria,MTN,8,72,4739000.00,5,5,5,555,Champions
1683,Khaled Halabi,Hama,MTN,MTN Syria,MTN,176,7,485000.00,1,3,3,133,At Risk
1684,Mustafa Omar,Deir ez-Zor,MTN,MTN Syria,MTN,17,8,714000.00,4,4,4,444,Champions
1685,Waleed Khatib,Daraa,MTN,MTN Syria,MTN,9,16,939000.00,5,5,5,555,Champions
1686,Layla Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,60,6,558000.00,2,2,4,224,Other
1687,Aisha Ali,Rif Dimashq,MTN,MTN Syria,MTN,5,9,421000.00,5,4,3,543,Loyal
1688,Ibrahim Omar,Rif Dimashq,MTN,MTN Syria,MTN,136,8,595000.00,1,4,4,144,At Risk
